gene_callers_id	source	accession	function	e_value
2106	GENBANK_LOCUS_TAG	SAUSA300_RS11345	SAUSA300_RS11345	0
2107	prodigal	WP_000241351.1	F0F1 ATP synthase subunit delta	0
2107	GENBANK_LOCUS_TAG	SAUSA300_RS11350	SAUSA300_RS11350	0
2108	prodigal	WP_000140679.1	F0F1 ATP synthase subunit B	0
2108	GENBANK_LOCUS_TAG	SAUSA300_RS11355	SAUSA300_RS11355	0
2109	prodigal	WP_001048816.1	F0F1 ATP synthase subunit C (atpE)	0
2109	GENBANK_LOCUS_TAG	SAUSA300_RS11360	SAUSA300_RS11360	0
2110	prodigal	WP_000349655.1	F0F1 ATP synthase subunit A (atpB)	0
2110	GENBANK_LOCUS_TAG	SAUSA300_RS11365	SAUSA300_RS11365	0
2111	prodigal	WP_001801792.1	ATP synthase subunit I	0
2111	GENBANK_LOCUS_TAG	SAUSA300_RS11370	SAUSA300_RS11370	0
2112	prodigal	WP_000723418.1	non-hydrolyzing UDP-N-acetylglucosamine 2-epimerase (wecB)	0
2112	GENBANK_LOCUS_TAG	SAUSA300_RS11375	SAUSA300_RS11375	0
2113	prodigal	WP_000048712.1	uracil phosphoribosyltransferase (upp)	0
2113	GENBANK_LOCUS_TAG	SAUSA300_RS11380	SAUSA300_RS11380	0
2114	prodigal	WP_000120500.1	serine hydroxymethyltransferase (glyA)	0
2114	GENBANK_LOCUS_TAG	SAUSA300_RS11385	SAUSA300_RS11385	0
2115	prodigal	WP_000654185.1	TIGR01440 family protein	0
2115	GENBANK_LOCUS_TAG	SAUSA300_RS11390	SAUSA300_RS11390	0
2116	prodigal	WP_000697334.1	low molecular weight protein arginine phosphatase	0
2116	GENBANK_LOCUS_TAG	SAUSA300_RS11395	SAUSA300_RS11395	0
2117	prodigal	WP_000379888.1	L-threonylcarbamoyladenylate synthase	0
2117	GENBANK_LOCUS_TAG	SAUSA300_RS11400	SAUSA300_RS11400	0
2118	prodigal	WP_000248735.1	peptide chain release factor N(5)-glutamine methyltransferase (prmC)	0
2118	GENBANK_LOCUS_TAG	SAUSA300_RS11405	SAUSA300_RS11405	0
2119	prodigal	WP_000460242.1	peptide chain release factor 1 (prfA)	0
2119	GENBANK_LOCUS_TAG	SAUSA300_RS11410	SAUSA300_RS11410	0
2120	prodigal	WP_000273356.1	thymidine kinase	0
2120	GENBANK_LOCUS_TAG	SAUSA300_RS11415	SAUSA300_RS11415	0
2121	prodigal	WP_000808968.1	type B 50S ribosomal protein L31	0
2121	GENBANK_LOCUS_TAG	SAUSA300_RS11420	SAUSA300_RS11420	0
2122	prodigal	WP_001115101.1	transcription termination factor Rho (rho)	0
2122	GENBANK_LOCUS_TAG	SAUSA300_RS11425	SAUSA300_RS11425	0
2123	prodigal	WP_001206093.1	aldehyde dehydrogenase family protein	0
2123	GENBANK_LOCUS_TAG	SAUSA300_RS11430	SAUSA300_RS11430	0
2124	prodigal	WP_000451438.1	winged helix-turn-helix transcriptional regulator	0
2124	GENBANK_LOCUS_TAG	SAUSA300_RS11435	SAUSA300_RS11435	0
2125	prodigal	WP_000046602.1	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	0
2125	GENBANK_LOCUS_TAG	SAUSA300_RS11440	SAUSA300_RS11440	0
2126	prodigal	WP_001131841.1	class IIb fructose-bisphosphate aldolase FdaB (fdaB)	0
2126	GENBANK_LOCUS_TAG	SAUSA300_RS11445	SAUSA300_RS11445	0
2127	prodigal	WP_000036005.1	DUF2529 domain-containing protein	0
2127	GENBANK_LOCUS_TAG	SAUSA300_RS11450	SAUSA300_RS11450	0
2128	prodigal	WP_000159960.1	CTP synthase	0
2128	GENBANK_LOCUS_TAG	SAUSA300_RS11455	SAUSA300_RS11455	0
2129	prodigal	WP_000701483.1	DNA-directed RNA polymerase subunit delta (rpoE)	0
2129	GENBANK_LOCUS_TAG	SAUSA300_RS11460	SAUSA300_RS11460	0
2130	prodigal	WP_001040736.1	GNAT family N-acetyltransferase	0
2130	GENBANK_LOCUS_TAG	SAUSA300_RS11465	SAUSA300_RS11465	0
2131	prodigal	WP_000862727.1	type II pantothenate kinase (coaW)	0
2131	GENBANK_LOCUS_TAG	SAUSA300_RS11475	SAUSA300_RS11475	0
2132	prodigal	WP_000120549.1	DUF2750 domain-containing protein	0
2132	GENBANK_LOCUS_TAG	SAUSA300_RS11480	SAUSA300_RS11480	0
2133	prodigal	WP_000183726.1	L-aspartate--L-methionine ligase LdmS (ldmS)	0
2133	GENBANK_LOCUS_TAG	SAUSA300_RS11485	SAUSA300_RS11485	0
2134	prodigal	WP_001291500.1	M20 family metallopeptidase	0
2134	GENBANK_LOCUS_TAG	SAUSA300_RS11490	SAUSA300_RS11490	0
2135	prodigal	WP_000164421.1	S-ribosylhomocysteine lyase	0
2135	GENBANK_LOCUS_TAG	SAUSA300_RS11495	SAUSA300_RS11495	0
2136	prodigal	WP_001024035.1	DoxX family protein	0
2136	GENBANK_LOCUS_TAG	SAUSA300_RS11500	SAUSA300_RS11500	0
2137	prodigal	WP_001242318.1	pyrimidine-nucleoside phosphorylase	0
2137	GENBANK_LOCUS_TAG	SAUSA300_RS11505	SAUSA300_RS11505	0
2138	prodigal	WP_001083316.1	deoxyribose-phosphate aldolase (deoC)	0
2138	GENBANK_LOCUS_TAG	SAUSA300_RS11515	SAUSA300_RS11515	0
2139	prodigal	WP_000160304.1	purine-nucleoside phosphorylase (deoD)	0
2139	GENBANK_LOCUS_TAG	SAUSA300_RS11520	SAUSA300_RS11520	0
2140	prodigal	WP_000070866.1	Dps family protein	0
2140	GENBANK_LOCUS_TAG	SAUSA300_RS11525	SAUSA300_RS11525	0
2141	prodigal	WP_001123303.1	thiol-disulfide oxidoreductase DCC family protein	0
2141	GENBANK_LOCUS_TAG	SAUSA300_RS11530	SAUSA300_RS11530	0
2142	prodigal	WP_000123393.1	EVE domain-containing protein	0
2142	GENBANK_LOCUS_TAG	SAUSA300_RS11535	SAUSA300_RS11535	0
2143	GENBANK_LOCUS_TAG	SAUSA300_RS11540	SAUSA300_RS11540	0
2144	prodigal	WP_001127960.1	type I phosphomannose isomerase catalytic subunit	0
2144	GENBANK_LOCUS_TAG	SAUSA300_RS11545	SAUSA300_RS11545	0
2145	prodigal	WP_001024094.1	SDR family oxidoreductase	0
2145	GENBANK_LOCUS_TAG	SAUSA300_RS11550	SAUSA300_RS11550	0
2146	prodigal	WP_000003759.1	Zn(II)-responsive metalloregulatory transcriptional repressor CzrA (czrA)	0
2146	GENBANK_LOCUS_TAG	SAUSA300_RS11555	SAUSA300_RS11555	0
2147	prodigal	WP_000019744.1	CDF family zinc efflux transporter CzrB (czrB)	0
2147	GENBANK_LOCUS_TAG	SAUSA300_RS11560	SAUSA300_RS11560	0
2148	prodigal	WP_000495671.1	lytic regulatory protein	0
2148	GENBANK_LOCUS_TAG	SAUSA300_RS11565	SAUSA300_RS11565	0
2149	GENBANK_LOCUS_TAG	SAUSA300_RS11570	SAUSA300_RS11570	0
2150	prodigal	WP_000115564.1	SAP domain-containing protein	0
2150	GENBANK_LOCUS_TAG	SAUSA300_RS11580	SAUSA300_RS11580	0
2151	GENBANK_LOCUS_TAG	SAUSA300_RS11585	SAUSA300_RS11585	0
2152	prodigal	WP_000370924.1	HAD family hydrolase	0
2152	GENBANK_LOCUS_TAG	SAUSA300_RS11590	SAUSA300_RS11590	0
2153	prodigal	WP_000908176.1	ABC transporter ATP-binding protein	0
2153	GENBANK_LOCUS_TAG	SAUSA300_RS11595	SAUSA300_RS11595	0
2154	prodigal	WP_000334465.1	glutamine--fructose-6-phosphate transaminase (isomerizing) (glmS)	0
2154	GENBANK_LOCUS_TAG	SAUSA300_RS11600	SAUSA300_RS11600	0
2155	prodigal	WP_000083807.1	PTS mannitol transporter subunit IICB	0
2155	GENBANK_LOCUS_TAG	SAUSA300_RS11605	SAUSA300_RS11605	0
2156	prodigal	WP_000927360.1	BglG family transcription antiterminator	0
2156	GENBANK_LOCUS_TAG	SAUSA300_RS11610	SAUSA300_RS11610	0
2157	prodigal	WP_001292148.1	PTS sugar transporter subunit IIA	0
2157	GENBANK_LOCUS_TAG	SAUSA300_RS11615	SAUSA300_RS11615	0
2158	prodigal	WP_000648718.1	mannitol-1-phosphate 5-dehydrogenase	0
2158	GENBANK_LOCUS_TAG	SAUSA300_RS11620	SAUSA300_RS11620	0
2159	prodigal	WP_000521491.1	phosphoglucosamine mutase (glmM)	0
2159	GENBANK_LOCUS_TAG	SAUSA300_RS11630	SAUSA300_RS11630	0
2160	prodigal	WP_000894032.1	CdaR family protein	0
2160	GENBANK_LOCUS_TAG	SAUSA300_RS11635	SAUSA300_RS11635	0
2161	prodigal	WP_000347896.1	diadenylate cyclase CdaA (cdaA)	0
2161	GENBANK_LOCUS_TAG	SAUSA300_RS11640	SAUSA300_RS11640	0
2162	prodigal	WP_000167867.1	arginase (rocF)	0
2162	GENBANK_LOCUS_TAG	SAUSA300_RS11645	SAUSA300_RS11645	0
2163	GENBANK_LOCUS_TAG	SAUSA300_RS15540	SAUSA300_RS15540	0
2164	GENBANK_LOCUS_TAG	SAUSA300_RS11700	SAUSA300_RS11700	0
2165	prodigal	WP_000958531.1	Mrp/NBP35 family ATP-binding protein	0
2165	GENBANK_LOCUS_TAG	SAUSA300_RS11705	SAUSA300_RS11705	0
2166	prodigal	WP_001140995.1	multidrug efflux MFS transporter LmrS (lmrS)	0
2166	GENBANK_LOCUS_TAG	SAUSA300_RS11710	SAUSA300_RS11710	0
2167	prodigal	WP_000636857.1	multidrug efflux transporter SepA (sepA)	0
2167	GENBANK_LOCUS_TAG	SAUSA300_RS11715	SAUSA300_RS11715	0
2168	prodigal	WP_001237506.1	multidrug efflux MFS transporter SdrM (sdrM)	0
2168	GENBANK_LOCUS_TAG	SAUSA300_RS11720	SAUSA300_RS11720	0
2169	prodigal	WP_000047255.1	PAQR family membrane homeostasis protein TrhA (trhA)	0
2169	GENBANK_LOCUS_TAG	SAUSA300_RS11725	SAUSA300_RS11725	0
2170	prodigal	WP_000884739.1	UTP--glucose-1-phosphate uridylyltransferase	0
2170	GENBANK_LOCUS_TAG	SAUSA300_RS11730	SAUSA300_RS11730	0
2171	prodigal	WP_000147094.1	metal-dependent hydrolase	0
2171	GENBANK_LOCUS_TAG	SAUSA300_RS11735	SAUSA300_RS11735	0
2172	GENBANK_LOCUS_TAG	SAUSA300_RS11740	SAUSA300_RS11740	0
2173	prodigal	WP_001549577.1	YjiH family protein	0
2173	GENBANK_LOCUS_TAG	SAUSA300_RS11745	SAUSA300_RS11745	0
2174	prodigal	WP_000989091.1	FecCD family ABC transporter permease	0
2174	GENBANK_LOCUS_TAG	SAUSA300_RS11750	SAUSA300_RS11750	0
2175	prodigal	WP_000974906.1	FecCD family ABC transporter permease	0
2175	GENBANK_LOCUS_TAG	SAUSA300_RS11755	SAUSA300_RS11755	0
2176	prodigal	WP_001214661.1	ABC transporter substrate-binding protein	0
2176	GENBANK_LOCUS_TAG	SAUSA300_RS11760	SAUSA300_RS11760	0
2177	GENBANK_LOCUS_TAG	SAUSA300_RS11765	SAUSA300_RS11765	0
2178	prodigal	WP_000951636.1	staphyloferrin A biosynthesis protein SfaC (sfaC)	0
2178	GENBANK_LOCUS_TAG	SAUSA300_RS11770	SAUSA300_RS11770	0
2179	prodigal	WP_000262640.1	staphyloferrin A synthetase SfaB (sfaB)	0
2179	GENBANK_LOCUS_TAG	SAUSA300_RS11775	SAUSA300_RS11775	0
2180	prodigal	WP_000170403.1	staphyloferrin A export MFS transporter (sfaA)	0
2180	GENBANK_LOCUS_TAG	SAUSA300_RS11780	SAUSA300_RS11780	0
2181	prodigal	WP_001052566.1	D-ornithine--citrate ligase SfaD (sfaD)	0
2181	GENBANK_LOCUS_TAG	SAUSA300_RS11785	SAUSA300_RS11785	0
2182	prodigal	WP_000215236.1	Asp23/Gls24 family envelope stress response protein	0
2182	GENBANK_LOCUS_TAG	SAUSA300_RS11805	SAUSA300_RS11805	0
2183	prodigal	WP_000002683.1	DUF2273 domain-containing protein	0
2183	GENBANK_LOCUS_TAG	SAUSA300_RS11810	SAUSA300_RS11810	0
2184	prodigal	WP_000825819.1	alkaline shock response membrane anchor protein AmaP (amaP)	0
2184	GENBANK_LOCUS_TAG	SAUSA300_RS11815	SAUSA300_RS11815	0
2185	prodigal	WP_000792345.1	BCCT family transporter	0
2185	GENBANK_LOCUS_TAG	SAUSA300_RS11820	SAUSA300_RS11820	0
2186	prodigal	WP_000781945.1	zinc-binding alcohol dehydrogenase family protein	0
2186	GENBANK_LOCUS_TAG	SAUSA300_RS11825	SAUSA300_RS11825	0
2187	prodigal	WP_001180222.1	NADP-dependent oxidoreductase	0
2187	GENBANK_LOCUS_TAG	SAUSA300_RS11830	SAUSA300_RS11830	0
2188	prodigal	WP_000719324.1	alpha/beta hydrolase	0
2188	GENBANK_LOCUS_TAG	SAUSA300_RS11835	SAUSA300_RS11835	0
2189	prodigal	WP_000169220.1	6-phospho-beta-galactosidase (lacG)	0
2189	GENBANK_LOCUS_TAG	SAUSA300_RS11840	SAUSA300_RS11840	0
2190	prodigal	WP_000983330.1	lactose-specific PTS transporter subunit EIIC	0
2190	GENBANK_LOCUS_TAG	SAUSA300_RS11845	SAUSA300_RS11845	0
2191	prodigal	WP_001078309.1	PTS lactose/cellobiose transporter subunit IIA	0
2191	GENBANK_LOCUS_TAG	SAUSA300_RS11850	SAUSA300_RS11850	0
2192	prodigal	WP_000047009.1	tagatose-bisphosphate aldolase (lacD)	0
2192	GENBANK_LOCUS_TAG	SAUSA300_RS11855	SAUSA300_RS11855	0
2193	prodigal	WP_000604135.1	tagatose-6-phosphate kinase (lacC)	0
2193	GENBANK_LOCUS_TAG	SAUSA300_RS11860	SAUSA300_RS11860	0
2194	prodigal	WP_000684746.1	galactose-6-phosphate isomerase subunit LacB (lacB)	0
2194	GENBANK_LOCUS_TAG	SAUSA300_RS15895	SAUSA300_RS15895	0
2195	prodigal	WP_000974608.1	galactose-6-phosphate isomerase subunit LacA (lacA)	0
2195	GENBANK_LOCUS_TAG	SAUSA300_RS15900	SAUSA300_RS15900	0
2196	prodigal	WP_001032739.1	DeoR/GlpR family DNA-binding transcription regulator	0
2196	GENBANK_LOCUS_TAG	SAUSA300_RS11875	SAUSA300_RS11875	0
2197	prodigal	WP_001549592.1	NAD-dependent protein deacylase	0
2197	GENBANK_LOCUS_TAG	SAUSA300_RS11880	SAUSA300_RS11880	0
2198	GENBANK_LOCUS_TAG	SAUSA300_RS11885	SAUSA300_RS11885	0
2199	GENBANK_LOCUS_TAG	SAUSA300_RS11895	SAUSA300_RS11895	0
2200	prodigal	WP_001015500.1	aldo/keto reductase	0
2200	GENBANK_LOCUS_TAG	SAUSA300_RS11900	SAUSA300_RS11900	0
2201	prodigal	WP_000850012.1	MerR family transcriptional regulator	0
2201	GENBANK_LOCUS_TAG	SAUSA300_RS11905	SAUSA300_RS11905	0
2202	GENBANK_LOCUS_TAG	SAUSA300_RS11910	SAUSA300_RS11910	0
2203	prodigal	WP_000222239.1	hyaluronate lyase HysA (hysA)	0
2203	GENBANK_LOCUS_TAG	SAUSA300_RS11915	SAUSA300_RS11915	0
2204	prodigal	WP_001044432.1	M23 family metallopeptidase	0
2204	GENBANK_LOCUS_TAG	SAUSA300_RS11920	SAUSA300_RS11920	0
2205	prodigal	WP_000044363.1	HAD-IIB family hydrolase	0
2205	GENBANK_LOCUS_TAG	SAUSA300_RS11925	SAUSA300_RS11925	0
2206	prodigal	WP_001549607.1	MAP domain-containing protein	0
2206	GENBANK_LOCUS_TAG	SAUSA300_RS11930	SAUSA300_RS11930	0
2207	prodigal	WP_000186134.1	acetolactate decarboxylase (budA)	0
2207	GENBANK_LOCUS_TAG	SAUSA300_RS11935	SAUSA300_RS11935	0
2208	prodigal	WP_000130149.1	acetolactate synthase AlsS (alsS)	0
2208	GENBANK_LOCUS_TAG	SAUSA300_RS11940	SAUSA300_RS11940	0
2209	GENBANK_LOCUS_TAG	SAUSA300_RS11945	SAUSA300_RS11945	0
2210	GENBANK_LOCUS_TAG	SAUSA300_RS11950	SAUSA300_RS11950	0
2211	GENBANK_LOCUS_TAG	SAUSA300_RS11955	SAUSA300_RS11955	0
2212	prodigal	WP_000402465.1	AAA family ATPase	0
2212	GENBANK_LOCUS_TAG	SAUSA300_RS11960	SAUSA300_RS11960	0
2213	prodigal	WP_000365049.1	DUF6414 family protein	0
2213	GENBANK_LOCUS_TAG	SAUSA300_RS11965	SAUSA300_RS11965	0
2214	prodigal	WP_001790547.1	30S ribosomal protein S9 (rpsI)	0
2214	GENBANK_LOCUS_TAG	SAUSA300_RS11985	SAUSA300_RS11985	0
2215	prodigal	WP_001250038.1	50S ribosomal protein L13 (rplM)	0
2215	GENBANK_LOCUS_TAG	SAUSA300_RS11990	SAUSA300_RS11990	0
2216	prodigal	WP_001221860.1	tRNA pseudouridine(38-40) synthase TruA (truA)	0
2216	GENBANK_LOCUS_TAG	SAUSA300_RS11995	SAUSA300_RS11995	0
2217	prodigal	WP_000791620.1	energy-coupling factor transporter transmembrane component T family protein	0
2217	GENBANK_LOCUS_TAG	SAUSA300_RS12000	SAUSA300_RS12000	0
2218	prodigal	WP_000155386.1	energy-coupling factor transporter ATPase	0
2218	GENBANK_LOCUS_TAG	SAUSA300_RS12005	SAUSA300_RS12005	0
2219	prodigal	WP_000389662.1	energy-coupling factor transporter ATPase	0
2219	GENBANK_LOCUS_TAG	SAUSA300_RS12010	SAUSA300_RS12010	0
2220	prodigal	WP_000542274.1	50S ribosomal protein L17 (rplQ)	0
2220	GENBANK_LOCUS_TAG	SAUSA300_RS12015	SAUSA300_RS12015	0
2221	prodigal	WP_000569649.1	DNA-directed RNA polymerase subunit alpha	0
2221	GENBANK_LOCUS_TAG	SAUSA300_RS12020	SAUSA300_RS12020	0
2222	prodigal	WP_000101625.1	30S ribosomal protein S11 (rpsK)	0
2222	GENBANK_LOCUS_TAG	SAUSA300_RS12025	SAUSA300_RS12025	0
2223	prodigal	WP_000090796.1	30S ribosomal protein S13 (rpsM)	0
2223	GENBANK_LOCUS_TAG	SAUSA300_RS12030	SAUSA300_RS12030	0
2224	prodigal	WP_000868342.1	50S ribosomal protein L36 (rpmJ)	0
2224	GENBANK_LOCUS_TAG	SAUSA300_RS12035	SAUSA300_RS12035	0
2225	prodigal	WP_001118443.1	translation initiation factor IF-1 (infA)	0
2225	GENBANK_LOCUS_TAG	SAUSA300_RS12040	SAUSA300_RS12040	0
2226	prodigal	WP_001021468.1	adenylate kinase	0
2226	GENBANK_LOCUS_TAG	SAUSA300_RS12045	SAUSA300_RS12045	0
2227	prodigal	WP_000616784.1	preprotein translocase subunit SecY (secY)	0
2227	GENBANK_LOCUS_TAG	SAUSA300_RS12050	SAUSA300_RS12050	0
2228	prodigal	WP_000766074.1	50S ribosomal protein L15 (rplO)	0
2228	GENBANK_LOCUS_TAG	SAUSA300_RS12055	SAUSA300_RS12055	0
2229	prodigal	WP_001096577.1	50S ribosomal protein L30 (rpmD)	0
2229	GENBANK_LOCUS_TAG	SAUSA300_RS12060	SAUSA300_RS12060	0
2230	prodigal	WP_000113851.1	30S ribosomal protein S5 (rpsE)	0
2230	GENBANK_LOCUS_TAG	SAUSA300_RS12065	SAUSA300_RS12065	0
2231	prodigal	WP_000623881.1	50S ribosomal protein L18 (rplR)	0
2231	GENBANK_LOCUS_TAG	SAUSA300_RS12070	SAUSA300_RS12070	0
2232	prodigal	WP_000091975.1	50S ribosomal protein L6 (rplF)	0
2232	GENBANK_LOCUS_TAG	SAUSA300_RS12075	SAUSA300_RS12075	0
2233	prodigal	WP_000178881.1	30S ribosomal protein S8 (rpsH)	0
2233	GENBANK_LOCUS_TAG	SAUSA300_RS12080	SAUSA300_RS12080	0
2234	prodigal	WP_001140799.1	type Z 30S ribosomal protein S14	0
2234	GENBANK_LOCUS_TAG	SAUSA300_RS12085	SAUSA300_RS12085	0
2235	prodigal	WP_001080824.1	50S ribosomal protein L5 (rplE)	0
2235	GENBANK_LOCUS_TAG	SAUSA300_RS12090	SAUSA300_RS12090	0
2236	prodigal	WP_000547687.1	50S ribosomal protein L24 (rplX)	0
2236	GENBANK_LOCUS_TAG	SAUSA300_RS12095	SAUSA300_RS12095	0
2237	prodigal	WP_000615921.1	50S ribosomal protein L14 (rplN)	0
2237	GENBANK_LOCUS_TAG	SAUSA300_RS12100	SAUSA300_RS12100	0
2238	prodigal	WP_000004086.1	30S ribosomal protein S17 (rpsQ)	0
2238	GENBANK_LOCUS_TAG	SAUSA300_RS12105	SAUSA300_RS12105	0
2239	prodigal	WP_000644737.1	50S ribosomal protein L29 (rpmC)	0
2239	GENBANK_LOCUS_TAG	SAUSA300_RS12110	SAUSA300_RS12110	0
2240	prodigal	WP_000926310.1	50S ribosomal protein L16 (rplP)	0
2240	GENBANK_LOCUS_TAG	SAUSA300_RS12115	SAUSA300_RS12115	0
2241	prodigal	WP_000529877.1	30S ribosomal protein S3 (rpsC)	0
2241	GENBANK_LOCUS_TAG	SAUSA300_RS12120	SAUSA300_RS12120	0
2242	prodigal	WP_000387527.1	50S ribosomal protein L22 (rplV)	0
2242	GENBANK_LOCUS_TAG	SAUSA300_RS12125	SAUSA300_RS12125	0
2243	prodigal	WP_000124353.1	30S ribosomal protein S19 (rpsS)	0
2243	GENBANK_LOCUS_TAG	SAUSA300_RS12130	SAUSA300_RS12130	0
2244	prodigal	WP_000985472.1	50S ribosomal protein L2 (rplB)	0
2244	GENBANK_LOCUS_TAG	SAUSA300_RS12135	SAUSA300_RS12135	0
2245	prodigal	WP_000388082.1	50S ribosomal protein L23 (rplW)	0
2245	GENBANK_LOCUS_TAG	SAUSA300_RS12140	SAUSA300_RS12140	0
2246	prodigal	WP_000024827.1	50S ribosomal protein L4 (rplD)	0
2246	GENBANK_LOCUS_TAG	SAUSA300_RS12145	SAUSA300_RS12145	0
2247	prodigal	WP_000160212.1	50S ribosomal protein L3 (rplC)	0
2247	GENBANK_LOCUS_TAG	SAUSA300_RS12150	SAUSA300_RS12150	0
2248	prodigal	WP_001118667.1	30S ribosomal protein S10 (rpsJ)	0
2248	GENBANK_LOCUS_TAG	SAUSA300_RS12155	SAUSA300_RS12155	0
2249	GENBANK_LOCUS_TAG	SAUSA300_RS12160	SAUSA300_RS12160	0
2250	prodigal	WP_000800700.1	6-thioguanine permease StgP (stgP)	0
2250	GENBANK_LOCUS_TAG	SAUSA300_RS12165	SAUSA300_RS12165	0
2251	prodigal	WP_000838479.1	DNA topoisomerase III	0
2251	GENBANK_LOCUS_TAG	SAUSA300_RS12170	SAUSA300_RS12170	0
2252	GENBANK_LOCUS_TAG	SAUSA300_RS12175	SAUSA300_RS12175	0
2253	prodigal	WP_000029536.1	GNAT family N-acetyltransferase	0
2253	GENBANK_LOCUS_TAG	SAUSA300_RS12180	SAUSA300_RS12180	0
2254	prodigal	WP_001159898.1	GRP family sugar transporter	0
2254	GENBANK_LOCUS_TAG	SAUSA300_RS12185	SAUSA300_RS12185	0
2255	GENBANK_LOCUS_TAG	SAUSA300_RS12190	SAUSA300_RS12190	0
2256	prodigal	WP_000139189.1	AEC family transporter	0
2256	GENBANK_LOCUS_TAG	SAUSA300_RS12195	SAUSA300_RS12195	0
2257	prodigal	WP_000051206.1	SE1832 family protein	0
2257	GENBANK_LOCUS_TAG	SAUSA300_RS12200	SAUSA300_RS12200	0
2258	prodigal	WP_001161085.1	membrane stabilizing protein MspA (mspA)	0
2258	GENBANK_LOCUS_TAG	SAUSA300_RS12205	SAUSA300_RS12205	0
2259	prodigal	WP_000592303.1	efflux RND transporter permease subunit	0
2259	GENBANK_LOCUS_TAG	SAUSA300_RS12210	SAUSA300_RS12210	0
2260	prodigal	WP_000413865.1	lipid II:glycine glycyltransferase (femX)	0
2260	GENBANK_LOCUS_TAG	SAUSA300_RS12215	SAUSA300_RS12215	0
2261	GENBANK_LOCUS_TAG	SAUSA300_RS12220	SAUSA300_RS12220	0
2262	prodigal	WP_000600967.1	VOC family protein	0
2262	GENBANK_LOCUS_TAG	SAUSA300_RS12225	SAUSA300_RS12225	0
2263	prodigal	WP_000951059.1	MarR family winged helix-turn-helix transcriptional regulator	0
2263	GENBANK_LOCUS_TAG	SAUSA300_RS12230	SAUSA300_RS12230	0
2264	prodigal	WP_000184419.1	MFS transporter	0
2264	GENBANK_LOCUS_TAG	SAUSA300_RS12235	SAUSA300_RS12235	0
2265	prodigal	WP_000066900.1	HTH-type transcriptional regulator SarV (sarV)	0
2265	GENBANK_LOCUS_TAG	SAUSA300_RS12240	SAUSA300_RS12240	0
2266	GENBANK_LOCUS_TAG	SAUSA300_RS12245	SAUSA300_RS12245	0
2267	prodigal	WP_000230173.1	GTP 3',8-cyclase MoaA (moaA)	0
2267	GENBANK_LOCUS_TAG	SAUSA300_RS12260	SAUSA300_RS12260	0
2268	prodigal	WP_000643988.1	molybdenum cofactor guanylyltransferase MobA (mobA)	0
2268	GENBANK_LOCUS_TAG	SAUSA300_RS12265	SAUSA300_RS12265	0
2269	prodigal	WP_000866971.1	molybdopterin converting factor subunit 1 (moaD)	0
2269	GENBANK_LOCUS_TAG	SAUSA300_RS12270	SAUSA300_RS12270	0
2270	prodigal	WP_000808500.1	molybdenum cofactor biosynthesis protein MoaE	0
2270	GENBANK_LOCUS_TAG	SAUSA300_RS12275	SAUSA300_RS12275	0
2271	prodigal	WP_000602937.1	molybdopterin-guanine dinucleotide biosynthesis protein B (mobB)	0
2271	GENBANK_LOCUS_TAG	SAUSA300_RS12280	SAUSA300_RS12280	0
2272	prodigal	WP_000259718.1	molybdopterin molybdotransferase MoeA (glp)	0
2272	GENBANK_LOCUS_TAG	SAUSA300_RS12285	SAUSA300_RS12285	0
2273	prodigal	WP_000134528.1	cyclic pyranopterin monophosphate synthase MoaC (moaC)	0
2273	GENBANK_LOCUS_TAG	SAUSA300_RS12290	SAUSA300_RS12290	0
2274	prodigal	WP_000503817.1	MogA/MoaB family molybdenum cofactor biosynthesis protein	0
2274	GENBANK_LOCUS_TAG	SAUSA300_RS12295	SAUSA300_RS12295	0
2275	prodigal	WP_000076929.1	ThiF family adenylyltransferase	0
2275	GENBANK_LOCUS_TAG	SAUSA300_RS12300	SAUSA300_RS12300	0
2276	prodigal	WP_000913019.1	ATP-binding cassette domain-containing protein	0
2276	GENBANK_LOCUS_TAG	SAUSA300_RS12305	SAUSA300_RS12305	0
2277	prodigal	WP_001113090.1	molybdate ABC transporter permease subunit (modB)	0
2277	GENBANK_LOCUS_TAG	SAUSA300_RS12310	SAUSA300_RS12310	0
2278	prodigal	WP_000769517.1	molybdate ABC transporter substrate-binding protein (modA)	0
2278	GENBANK_LOCUS_TAG	SAUSA300_RS12315	SAUSA300_RS12315	0
2279	prodigal	WP_001030825.1	formate dehydrogenase accessory sulfurtransferase FdhD (fdhD)	0
2279	GENBANK_LOCUS_TAG	SAUSA300_RS12320	SAUSA300_RS12320	0
2280	prodigal	WP_000146745.1	GNAT family N-acetyltransferase	0
2280	GENBANK_LOCUS_TAG	SAUSA300_RS12325	SAUSA300_RS12325	0
2281	prodigal	WP_000208736.1	biotin transporter BioY	0
2281	GENBANK_LOCUS_TAG	SAUSA300_RS12330	SAUSA300_RS12330	0
2282	prodigal	WP_000163416.1	nucleoside hydrolase	0
2282	GENBANK_LOCUS_TAG	SAUSA300_RS12335	SAUSA300_RS12335	0
2283	prodigal	WP_000735038.1	ABC transporter substrate-binding protein	0
2283	GENBANK_LOCUS_TAG	SAUSA300_RS12340	SAUSA300_RS12340	0
2284	prodigal	WP_000999205.1	acyl-CoA dehydrogenase family protein	0
2284	GENBANK_LOCUS_TAG	SAUSA300_RS12345	SAUSA300_RS12345	0
